TweetID,Text
1.27416e+18,"So let me get this straight? Everyone other than orthodox Jews (who simply want to let their children play in city parks) are allowed to take the law into their own hands in New York City?

What the hell is going on here? https://t.co/nECnj3jYGT"
1.29137e+18,New video from #JustJews: Jews have never spoken with just one voice. #BoardofDeputies #ManyJewishVoices https://t.co/KSpyy8Sqcw
1.27506e+18,"@PokeryJiggery @Russia @roun_sa_ville how many Soviet POWs did poland massacre, how many jews? Poland invaded Belourussia, Ukraine in the 20s. and Chechoslovakia in 1938, so don't pretend that they're victims. Stop taking chunks out of history and look at the timeline leading to WW2 and the role poland played."
1.27048e+18,"Fox News is where people who hate blacks, people who hate Jews, people who hate Gays, people who hate Latinos, and people who hate Muslims can all gather to pretend they are just people who hate Liberals."
1.2689e+18,Seems like one of @JoeBiden s 10-15% of bad people in America. Unless it s okay to hate Jews.  Rules seem to be changing fast this year. https://t.co/V9Kex77liL
1.28907e+18,"@wwjoehd @johnsuey @AnnCoulter If you are talking to me, I am trying to protect Jews who are guilty of nothing."
1.27364e+18,Polish Jews plead with politicians to learn from the horrors of the Holocaust and stop 'dehumanising' LGBT+ people https://t.co/bRd34gPUzf
1.26731e+18,"Gonna come out here and say it:

Fellow Jews, racism towards Black people is an issue in our community too.

You have a responsibility to listen to us, learn from us, and make us feel welcome in the community.

The othering and erasure of black Jews needs to stop."
1.26026e+18,"@george_revutsky @StopAntisemites Evidence?  

And why is it ""Hate crimes against Jews"" all of a sudden?  Ordinary common or garden Hate crime not good enough?  Or my pain is bigger than your pain, is that it? 

In the UK I'm 2x safer than the average minority."
1.26703e+18,"RT @SecPompeo: You hang homosexuals, stone women and exterminate Jews. https://t.co/eip0bu8RIL"
1.26949e+18,@HomeyDee @politicalelle @seanmdav Almost 99% of orthodox Jews vote republican. It s the jews who are unorthodox - like Christians who are not practicing who typically vote liberal. Always the way it is the more religious you are the more you tend to be conservative
1.26574e+18,"@omeryankelevitc @Haaretz Most Jews abroad do not speak Hebrew, the list you could do is to approach them in English"
1.27537e+18,"@MairavZ He said Adelson, not Jews. Adelson has given $100m to Trump and Republicans, along with his wish list. There isn't one thing that he said that wasn't true."
1.28747e+18,"This is REAL hatred. On a par with what Hitler said about Jews (and about black people).
But Wiley's Twitter Page is still up. Instagram loves him. And a million followers will now blame Jews for their problems.
Nothing on BBC. Its the HYPOCRISY, isn't it?
https://t.co/kynNriNYjn"
1.28592e+18,@oloye__ The jebusites ( j??b ) jews ??
1.28482e+18,"Remember the old saying: ""First, they came for the Jews, but I wasn't a Jew so I did nothing. Then they came for the Christians, but I wasn't a Christian so I did nothing. Then they came for me, but no one was left to fight for me."" Appease the dragon, it just eats you last. #smh"
1.28094e+18,"@Forchrist_2620 It is appointed to a man one time to die so that leaves out Moses.
Jews and Gentiles are witnesses
And also Enoch and Elijah in my thoughts on the subject.
God is Merciful"
1.28791e+18,"Dear Jews, 

Hindus are your fiercest allies but you need to educate Jewish communities about Hindus 

Very Important Read  https://t.co/RKxgmz49vF"
1.26418e+18,"RT @MollyJongFast: A little about Henry Ford s anti-Semitism but tell me more about how Trump loves the Jews.  

https://t.co/wyioDzZATI"
1.29713e+18,"@ACplusD @saucy_goat @OwenJones84 1.Whilst groups other than Jewish people undoubtably suffered at the hands of the Nazis,  'Arbeit macht freis' referes to Auschwitz, where thousands of Jews were gassed. Kerry-Anne Mendoza was specifically referring to Jews. IMO, Owen Jones was right to challenge her on AS...."
1.27173e+18,"The World must not just hold the Caucasian west accountable for racism;The Arabs,Jews,Indians and the Chinese have over the years also demonstrated an equal degree and intensity of hatred for black people.We must have the moral courage to call them out for a real change."
1.26688e+18,"RT @SecPompeo: You hang homosexuals, stone women and exterminate Jews. https://t.co/eip0bu8RIL"
1.29185e+18,And we Jews would be wearing yellow stars.
1.29781e+18,"The good news today is that I m rich!
We Jews all are!

Mazel Tovs all round!

Of course, I m not going to let that fact change me and I ll still be showing up to my over-worked &amp; under-resourced public sector job. https://t.co/90A9HIatkT"
1.28497e+18,niggas wonder how white people b racist then b like fuck jews tho
1.29788e+18,60 million jews were really massacred in the holocaust ????????
1.27308e+18,"Never thought I'd see someone go the, ""But Farrakhan just hates Jews. He didn't kill any!"" route, but it's 2020 and @chelseahandler went there."
1.27421e+18,"Jews, other religious minorities have higher COVID-19 death rate, UK study says https://t.co/ohIYlD6WZh via @timesofisrael"
1.28829e+18,"@ReelJuanMatos @SistersBronte @Johnywolf4 @jodyscorner1 @ray8fisher @geoffjohns @wbpictures @joss He says Jews will climax when they'll watch a Mel Gibson movie trailer. Gibson is known to be antisemitic. 

How about that?"
1.29242e+18,"Not content with isolating themselves from Jews and centrists, the crank left has now unironically turned its guns on the age group of the Jezziah himself. https://t.co/WA6jAjCgVy"
1.27198e+18,"Also why the fuck should Eastern European Jews who fled the Holocaust (some of whom are still alive) be required to accept ""whiteness"" as a self-defining racial category, as though they have a common historical experience with plantation owners in Mississippi"
1.297e+18,"Do I need to comment? 
Enter last 1400 years whenever the Christian world persecuted the Jews, they found protection under the Muslim governments...
Always treated with dignity &amp; respect, never persecuted...
This is how they say thanks...???? https://t.co/fybCXoY3uW"
1.28697e+18,"@jeremydrysdale @IanAustin1965 No response at all from Twitter to the vile hate-speak of @WileyCEO against Jews. Extraordinary example of how the left and the woke can get away with almost anything, and even the most blatantly anti Semitic activity goes unchecked https://t.co/7sD7pQk01Z https://t.co/ATVlinfjW1"
1.27265e+18,"DeBlasio definitely has a Jewish problem. It s the only group he continually targets.  Mayhem in the city, ok.  But Jews playing with their kids in a park, no.
https://t.co/01dvtZGPrm"
1.25647e+18,"In response to my tweet earlier, someone highlighted Haredi Jews. How could I blame the government for that?

D'uh. That's one of very many reasons why we needed to lock down much earlier and be absolutely clear on our messaging - with religious congregations not allowed."
1.2973e+18,"RT @victorykn: @sav_says_ Trump's Attacks on Antifa Are Attacks on Jews

https://t.co/vDeEiEnqlJ"
1.2685e+18,"@AlMonitor  Mahdi, Dujal, Yajoj &amp; Majoj are fabricated lies created by Christians &amp; Jews &amp; copied by Muslims. Allah appeared in Crawley Mosque, UK. Only Arshad Khan saw &amp; talked to Allah. Allah said go home wait for Message. (To prepare new World for Jesus) See photo of Allah https://t.co/x7rGz0mqbI"
1.26972e+18,RT @Zimmlaw175: 'Do You Think Jews Are Originally from Hawaii?' Dubai Official Challenges Arab World  https://t.co/obRimDpzGN
1.27039e+18,"Say what you will about us Jews, we do bring people together. https://t.co/RwgidRyMCF"
1.27691e+18,"Abu Sufyan, the leader of polytheists said,  Are you sincere about this issue? 

The deceitful Jews said,  Yes. We came here to make a treaty with you about fighting Muhammad! 

#?????_????_??????"
1.28847e+18," Listen up @WileyCEO in case you need something clarifying   Jews don t run the law, the banks or the world. I hate to disappoint you and anyone else who got your anti-Semitic memo, but it ain t true.""
  
Can t quite believe what I said opening today s @bbc5live show. In 2020. https://t.co/LWLuLiRvTB"
1.27079e+18,"@h6snaa 6 million jews* that doesn t include the romani people, lgbtq+ people, disabled people etc. the likely death toll of the holocaust was around 17 million and that doesn t include the deaths caused by the war that he started. what king leopald was awful but i m so fed up of ppl+ https://t.co/XpRICrJYQb"
1.27325e+18,Polish Jews plead with politicians to learn from the horrors of the Holocaust and stop 'dehumanising' LGBT+ people   https://t.co/bRd34gyjHH
1.28825e+18,Lol @Sethrogen maybe you re not afraid of Jews but just afraid to sound ignorant in front of people who are actually knowledgeable about Israel s history (which is exactly what you did here)
1.26776e+18,"RT @duty2warn: Fascists hate blacks, Jews, Muslims, gays, academics, feminists, and intellectuals. Anti-fascists hate ... fascists."
1.28443e+18,@AngeloJohnGage He was actually German and murdered by Jews.
1.30052e+18,"I admit I don t understand how anyone, let alone a US military officer, would think it amusing that Jews were mass exterminated during the Holocaust."
1.26713e+18,"RT @SecPompeo: You hang homosexuals, stone women and exterminate Jews. https://t.co/eip0bu8RIL"
1.28927e+18,"Epstein/Maxwell victims have implicated many Jews in the unsealed court documents:

Jean Luc Brunel
Stephen Kaufman ?
Prince Andrew
Leslie Wexner ?
Ehud Barak ?
George Mitchell
Alan Dershowitz ?
Bill Richardson
Glenn Dubin ?
Marvin Minsky ?
Bill Clinton
Thomas Pritzker ? https://t.co/jbpKoIdgVI"
1.27273e+18,RT @CalebJHull: Jews in NYC just cut the lock @NYCMayor put on their park ???? https://t.co/77431im2Ge
1.29819e+18,"@AlecWilletts @JuliaHB1 @ScotSkye The one you're expecting me to say, is followers of Islam. Sure, they will chuck you off a building. But also Mormons, some Baptist &amp; Methodist sectors, hardline Catholics, orthodox Jews. There are plenty of non-religious anti-gay groups in US, but in UK its mostly cultural."
1.28034e+18,@Kevin_Kinkead Yeah yeah yeah we as Jews have heard it before the  he/she didn t know  that Farrakhan is what he is. It s tired
1.27795e+18,WATCH: NY Mayor Busted by Feds for Targeting Jews with Corona Crusade https://t.co/sN6IIfjpzu
1.28603e+18,"The ongoing protests by Israeli Jews against Netanyahu, are a reflection of Jewish values. Those  who conflate the Jewish faith should watch these protests, and understand that the Israeli appartheid , racist regime is not conducive with the Jewish faith."
1.29592e+18,@windexthewindow The Jews made this trash
1.28868e+18,"@your_njg @EFalyer @levvity @Georgia85485397 Supremacism: Israeli Jews are treated very well in Israel while it tightly controls Palestine, allows very little immigration, destroys infrastructure, ghettoized East Jerusalem, prevents businesses from succeeding, bulldozes property and imprisons youth indefinitely &amp; repeatedly"
1.27108e+18,@icecube I don t know what s up with the American Jews always being offended. They literally seem to have forgotten about our own history and our black ancestors ??
1.26726e+18,"If you criticized Hasidic Jews in NY/NJ for having relatively small funerals and weddings (as I did) but are now totally on board with exponentially larger mass protests and riots, you clearly should never have been taken seriously in the first place. You should apologize"
1.2746e+18,"@BlakeFlayton  especially in America where our largest...[delete] [delete] [delete]...  vast majority of Jews are Zionists and you can t divorce Zionism from Judaism, and the extreme anti-Zionists are a tiny fraction of our community but they sure all have twitter accounts to attack us."
1.28307e+18,"fellow non-jewish people, we need read up on what s happening to yemenite jews &amp; stay informed. we need to bring more attention to the harm of widespread antisemitism so the jewish community doesn t have to do it all themselves."
1.26019e+18,@realDonaldTrump At the start did Hitler ever say the jews in Germany are actually very angry with  all the other jews?  Sounds plausible now....anyway all there is to say is go take a fucking ritalin or 20 you extremist piece of gibbering nonsense.. all gods will judge you for this shit!
1.2866e+18,@StopAntisemites American jews are as good as shit.
1.2819e+18,You have to understand the farther you go back the dark at everybody was and they were different type of Jews that's why there was a holocaust the weight and everybody up everything was happening at the same time
1.27663e+18,Hitler is the man best known for killing 6 million Jews. But to focus on the holocaust is to ignore his contributions to vegetarianism.
1.29811e+18,Here's a theory that people need to consider Israel wasn't created till after the war how do we know these people are really Nazis that put tattoos on themselves with numbers and said that they were Jews
1.28359e+18,@SheheryarQ1 @yunis_abukar @fayy_xs Sure. And the Jews bought their homes back when they came back. It s theirs again now ???????
1.28424e+18,"People who say they stand up for black voices but ignore &amp; dismiss black Jews stories, because it doesn't work with their preconceived notions.
I see you, and your hypocrisy."
1.26853e+18,"A lot of my  so called fans  are asking why I don t just shut up and make you laugh. My Grandparents were Jews. For THAT they were sent to Camps &amp; forced to see their families murdered. If you have a voice &amp; you remain silent, you are a part of the problem. Not the solution."
1.26373e+18,"The Real people of Palestine are those Jews, Muslims and Christians who their ancestors lived there, not some travelers who were brought to Palestine and took the natives' place by force
So the fate of Palestine must be in the hands of those natives

#Palestine
#QudsDay https://t.co/VRvZsj6MGz"
1.2959e+18,We don't need any more jews in Congress.
1.29606e+18,"Last night the Democrats doubled down on their hatred of whites, Jews, and America.

And RINOs like the McCains joined them. 

@GOP still hasn t condemned the  Republicans  speaking at the DNC."
1.27841e+18,@thereisnogadi @RabbiPoupko @IfNotNowOrg You realize most Arabs find gullible Jews like you who cave to their demands absolutely hilarious
1.28018e+18,"RT @marklevinshow: Black Lives Matter hate group, targets Jews
https://t.co/vnoYhNTvFc"
1.28488e+18,@saintvalent1ne Charlamenge said that Jews have all the power to get what they want and shit
1.27528e+18,America's Jews and Christians Are Failing the Test of Their Lives https://t.co/Q1ExnfLPk8
1.26947e+18,RT @SX2122: @thehill But Orthodox Jews can t have a funeral for one of their top Rabbis in NYC. GOT IT.
1.2953e+18,"As recorded by Al Qurtubi and Al Bayhaqi, a man accepted Islam during the reign of Mamun al Rashid when Muslims detected the scribal errors he intentionally added to test them, which Muslims passed, but Jews and Christians failed when he added errors in their holy texts https://t.co/93eVW8TFBF"
1.27274e+18,RT @CalebJHull: Jews in NYC just cut the lock @NYCMayor put on their park ???? https://t.co/77431im2Ge
1.29997e+18,"@Kaypocalypse Growing up, my Jewish grandmother and mother made a chopped liver dish. I have never heard of anyone make it other than Jews and Russians lol"
1.28597e+18,@damian_from Most of the people I know who have been suspended are left wing jews ffs
1.29358e+18,"@fckeveryword Jews/Jewish People Be Like.

~ Baron Tremayne Caple A.K.A. Fox Man/Fox King/King Fox/Fox Foxy/Foxy Fox/Baron Fox/Baron Tremayne Fox/Gemini Man/Autism Man/Autism High Functional/Rainbow Man ??"
1.28553e+18,"Muslims and Jews are indeed friends. 

The current narrative implying otherwise does not reflect our sentiment as Jews at all. 

The real issue to be concerned of is conflating Jews with Israel. 

It is unfair that Jews are held responsible for the actions of a foreign country. https://t.co/DB5ThBgIdM"
1.28201e+18,#Albania was only country where no Jews died or were handed over to the Nazis during the Holocaust ... this despite their occupation. Albanians also helped Jews fleeing from Germany and Austria by smuggling them abroad or hiding them at home.
1.26357e+18,Shifting blame for the killing of Jews by white neo-Nazis onto the nonviolent BDS movement for Palestinian rights is thwarted by facts https://t.co/naGiKNOASH
1.28349e+18,The way y all have all this smoke for Jews but not the evangelical Christians and Anglo-Saxon billionaires who run this country is proof that people are brainwashed (and letting their own religion blind them)
1.27081e+18,RT @BTCBob100k: @icecube Obsessed with us Jews much?
1.27307e+18,RT @mehrettt: This is a perfect example of how Jews across NYC are allowed to do as they please.
1.27948e+18,"4 July 1944 | A transport of 1,100 Jews deported from Drancy - men, women &amp; children - arrived at #Auschwitz. During the selection SS doctors sent 398 men &amp; 223 women to the camp. 479 people were murdered in a gas chamber. 


One of them was Annie Dirnfeld (b. May 1942) https://t.co/a8SkxamAar"
1.28208e+18,"@AyeshaAgenda Quran clearly emphasizes that, never take Jews and Christians as your allies. High time we muslims heed at what's happening to  Muslims throughout the world. and be the voice of our voiceless brethrens."
1.25958e+18,"Ilhan Omar: 'If Israel Is So Innocent, Then Why Do They Insist On Being Jews?' | The Babylon Bee https://t.co/QgUFdl6SFM"
1.27611e+18,Mel Gibson Denies Winona Ryder s Anti-Semitism Claims:  100 Percent Untrue ...His Hatred For Jews is However Legendary! https://t.co/MYm8faPIGm
1.26784e+18,"Utopia exists in a book - reality is so different! Who remembers the Armenians before the Jews and Gypsies (and Slavs) were killed in vast numbers... Other histories are never even known...Even today, so much bloodshed in parts of Africa and the Middle East - competing forces!"
1.30043e+18,"@LadyVelvet_HFQ Love jews so much
And no pain for the Muslims of Palestine?
Sadly, even after being so wise, you cannot speak a word against the Jews."
1.27182e+18,"@FoodAprecianado not so fun fact: There actually was a 'Jews for Hitler' group in early Nazi Germany
https://t.co/Mzdk0zT1D4"
1.28089e+18,What's this about Jews and football?
1.26647e+18,@Vanoossaa They gave the Jews all the money they need they don t give not 3 fucks!!!! They gon look the other way
1.26862e+18," Holocaust was legal
-People who hid Jews were criminals

 Slavery was legal
-People who freed slaves were criminals

 Segregation was legal
-People who stood up for equality and justice were criminals

Our government and laws aren t a guide to human decency and morality."
1.26645e+18,@ElTrumpo well if this was the Hasidic Jews there would be riot police there for sure
1.29583e+18,@theALM1GHTY1 @Rach55742574 @buzzeddavid @chloetsila @__rotemdavid__ a bunch of Jews who faithfully observe the Commandments of the Torah being harassed on the street? is this an argument?
1.29722e+18,"Why the changes to Luke 23:34?
Father, forgive them, for they know not what they do. KJV
Father, forgive them, for they do not know what they are doing. NIV  
Father, forgive them, because they do not know what they are doing.  Holman
Is Jesus forgiving the Jews, or the soldiers?"
1.27547e+18,"Imagine being German in the 30s like  I dont hate Jews, not one bit! Nothing against them. How dare you imply that, IM A NICE PERSON!! But that hitler is doing great things for this economy, you can t deny that, so he s getting my vote .... 

that s what you fucking sound like"
1.26385e+18,RT @AllezLesBoulez: wait until you hear what right wing jews say about other jews https://t.co/jbHoTECHg8
1.26963e+18,@TheCiroth A fake man built to pacify the Jews? https://t.co/ew3hVqfugW
1.27721e+18,"These self-styled anti-racists want to 'critique' the Jews' right to self determination in their historic homeland. If there's one thing I've learned over the last five years, it's that 'anti-racism' on the extreme left is a byword for antisemitism.

https://t.co/Y1rpSIJaaq"
1.27209e+18,"See our e-lessons dedicated to four largest groups of victims of the German Nazi #Auschwitz camp:

Jews: https://t.co/saVaEllyil
Poles: https://t.co/actXXCUbM1
Roma &amp; Sinti: https://t.co/N13KD9KCau
Soviet POWs: https://t.co/MEMvow16K4 https://t.co/xWA83k6uil"
1.26291e+18,"jews ?? lesbians 
slurs that rhyme"
1.26855e+18,"RT @marklevinshow: DeBlasio continues targeting Jews

https://t.co/VjXQYb06Ib"
1.27336e+18,RT @montiniski: @Fernand37979220 They were just puppets of the jews
1.28781e+18,"@ellie_bufkin Ilhan Omar may be many things, but a friend of the Jews she is not. My latest https://t.co/LPzw7WU56o"
1.28712e+18,Well you are blaming Jews for reporting antisemitism as a reason for antisemitism so that does make you an antisemite
1.28129e+18,"New York City, under @NYCMayor Bill deBlasio, has become a very frightening place for Jews.

In the first half of 2020, approx. 50% of ALL hate crimes were #antisemitic in nature according to the #NYPD. https://t.co/erLgDwIxsP"
1.27017e+18,"1) The idea that Jews didn't resist, including through violent opposition to State sanctioned oppression and violence, is both false and an antisemitic taking point

2) you aren't your grandparents. If you're a white Jew in the US in 2020 you have white privilege here, now. https://t.co/V2rD2HqYxd"
1.29544e+18,"Muslim cleric: When women obey Islamic law,  the Jews will be disappeared and Jerusalem be ready for a new conquest  https://t.co/lCKxRC5haS"
1.29217e+18,@MrMatocikala @nypost Get over it.  Jews have been persecuted since the dawn of time and much more harshly.  They never use it as an excuse to act like an uncivilized animal.
1.25868e+18,"@JudithToday The concept that ""the US fought Germany to free the Jews"" instead of ""the US refused to enter the war until a US naval base was bombed halfway through the war"" is sickening. I hate people pretending that the US cared about what the Nazis were doing."
1.26818e+18,Heartbreaking. Greatest police force in the world reduced to this tasked to bully Orthodox Jews and bend a knee to terrorists.
1.27513e+18,"Imagine being German in the 30s like  I dont hate Jews, not one bit! Nothing against them. How dare you imply that, IM A NICE PERSON!! But that hitler is doing great things for this economy, you can t deny that, so he s getting my vote .... 

that s what you fucking sound like"
1.29427e+18,"Speak for yourself.

Discrimination is wrong, no matter who does it, and when. 

Your argument basically is that in the 50s and 60s, when Ivy League schools openly discriminated against Jews, it was ok...because it was for the greater good. 

Is that honestly your argument?"
1.28676e+18,"@chelleryn99 LOL sure I have coffee but I don t donate to a Jew hater who has tea with someone who said Jews drink the blood of gentiles, who defended Sizer, who didn t notice AS in a mural, who called a murdering terrorist  brother . He s a vile Jew hating loser. Throw away your $$$."
1.29164e+18,@quidbitxh @cool_jewish_mom Nope. Zionism is the belief that Jews have a right to a state based on indigenous rights. If you don't believe that you're antisemitic. Period. You don't have to like or agree with the current Israeli government at all but singling out Israel's right to exist is antisemitic.
1.25928e+18,"Arabs in Israel:

??Have the same rights as Jews

??Ride the same buses

??Go to the same schools

??Go to the same hospitals

??Are elected to parliament

??Serve as judges

??Fight in the military

Israel isn't an apartheid state.

It's a beacon of democracy in the Middle East."
1.27226e+18,@NYGovCuomo Please do something!!! Thousands  protesting but not practicing safety!!!! Same way Jews couldn t gather because of the pandemic and were threatened.
1.25939e+18,"@CogitareCritico @ThomasGerardRo2 @davidicke It's true there are a disproportionate number of Jews in positions of power and that's because to get into those positions usually requires above average intelligence. Ashkenazi Jews have the highest average IQ of any demographic, 112. The average for white American gentiles, 99."
1.28044e+18,"@ProFootballTalk Lol y'all still in denial about who the true Jews are, huh?"
1.2943e+18,RT @skwawkbox: Will Keir Starmer will be as quick to climb down when it's LEFT-wing Jews taking the party to court..?
1.27799e+18,do you ever stop and think about how truly blessed we are to be a part of the generation of Jews that actually have Israel???????
1.27576e+18,"When Ethiopian Jews tried to save European Jews from the Holocaust. 

Ethiopian Jews suffered under the Italian occupation but by 1943 they were able to reach out to the emperor to suggest hosting Jews fleeing Europe.

https://t.co/V3C8YSNKX3"
1.29414e+18,"@kindheartedbit1 @SubversionP @AntiochusXI The leaked Floyd footage which proves BLM lied to us to riot:

https://t.co/0JakbzslBw

Given BLM is undeniably commie funded by jewry led by jews &amp; is race baited 100% by jewish media who subverted ours...

..remind me if it all goes to shit if #BlackLivesMatter .

#DefundTheBBC"
1.27756e+18,@TracyAnnO Sadly your too late. A black man gets murdered in USA and the Jews end up guilty. BLM blame Jews because......they are an easy target
1.26359e+18,"RT @AJDelgado13: Henry Ford wrote  The International Jew,  a four-volume work all about how Jews were the problem."
1.27848e+18,"RT @MollyJongFast: This guy, is not good for the Jews"
1.2805e+18,"An interesting Chinese perspective on ""Jews run the West"".. https://t.co/x7srZedygE"
1.27706e+18,"@_trbltrbl_ @SexCounseling It s the Muslim wishing, that they will conquer the Jews. You don t mess with God s chosen people."
1.29473e+18,@AdamGilberto19 @clappedbpcheeks @StandWithUs That s completely false jews owned 6% of land by 1947 - idk where you got that false stat from and what your source is.
1.27042e+18,"Fox News is where people who hate blacks, people who hate Jews, people who hate Gays, people who hate Latinos, and people who hate Muslims can all gather to pretend they are just people who hate Liberals."
1.27722e+18,"Attacks against Jews increased by 48% in europe in 2019,muslims were the 98% of attackers 
There is a direct link between politicians saying things &amp;muslims being emboldened to go&amp;kill Jews
Media&amp;politicians neglect hate crimes aganist jews
https://t.co/wj3iyO7yv9 via @MailOnline"
1.27053e+18,"Today we commemorate the #Farhud. It was a pogrom inspired by Nazi ideology, targeting Jews in Iraq, on June 1-2 , 1941. 

In an interview for @JIMENA_Voice , Daniel Khazoom shared his experience.
Find also below, a thread I wrote about the circumstances leading to that event. https://t.co/IaWGI0VnzJ https://t.co/Uyz25oq9fE"
1.25654e+18,There is only one enemy: the virus says @DrTomFrieden. As @ShusterNoam discovered locked down with Arabs and Jews in Corona Hotel - radical compassion is possible &amp; real. Listen to how we'll recover from Covid-19 on @GlobalGoalsCast ?? https://t.co/8HWPjIYMRA https://t.co/g1v9i8pKlp
1.26839e+18,@hannahgais Would They Follow Hitler if he ordered the Jews into the Gas Showers!!  Wrong is Wrong Pray to God for Guidance!! https://t.co/s0W9qdegJL
1.29456e+18,"@Leylakhalid22 @SimonVrouwe @JudgeFudge5 @YB1234oo @Roni4488 @AlonMa221 @ladyalmagreen @Joseetje3 @Resistdwp @Phant3985 @HebMacMan @TheZionist3 @MisterTwyst @FRONTLINE972 @yes_we_cat @themoiety @Scripteladora @david_starof @malkaavram @BoomTown85 @Go4greatest @Scot4Israel @DanielMazahreh @iluvdemocracy99 @JHorn12 @slax43 @BaronieSisters @sweposten @serhumanomiguel @SwissTechie @Yankees_Rule_ @Pakeha56 @amoyal @PriestSanity @TelAvivbroker @canpassforsmart @dorrit_r @RSE79 @aron_alee @HillsHaveEyes02 @searchfeast @ErezNeumark @AbuShlomo @BReginleif @TopRantKing @pohonyangdamai @Grattan_H @CharlieLuchian2 @Rasputinish @narrow_p Yes, but You arent such a Jew. The Bible-Jews do not exist anymore.

There are millions fakejews, the heritage hunters:
a) from Bible-Jews and
b) from Holocaust.

https://t.co/cLducBcump"
1.28666e+18,"There is a nasty faction amongst Corbyn s comrades that hold unsavoury views about Israel and Jews. Corbyn knew it but ignored it and should own it. The man has always been a crank, albeit one with a brainwashed cult following. The electorate saw through him."
1.27415e+18,"@Keir_Starmer What 'Jewish community' is this?' Do you think all Jews think and act as one? If so, you're an antisemite.   Also, is that the same @BoardofDeputies that helped Labour lose the last election by smearing &amp; misrepresenting Jeremy Corbyn?   cc @mirabarhillel @JVoiceLabour https://t.co/dtTXntyU3V"
1.26723e+18,"What was the average age of the young white dudes with their pressed khaki pants and tikki  torches, chanting  Jews will not replace us  in Charlottesville?  It is a huge mistake to think racism can be outgrown."
1.26058e+18,"Women for Trump makes as much sense as
- Jews for Hitler
- Superman for Kryptonite
- Lungs for Cigarettes
- Manatees for Speed Boat Propellers
- Little Pigs for the Big Bad Wolf
- Ocean Floors for Plastic Straws
- Smart for Stupid"
1.27031e+18,"Fox News is where people who hate blacks, people who hate Jews, people who hate Gays, people who hate Latinos, and people who hate Muslims can all gather to pretend they are just people who hate Liberals."
1.29935e+18,@dufrianord Well all Jews has to be traumatised in early years so they can accept zionism
1.26818e+18,"Fucking ridiculous 

Co-opting tragedy &amp; trying to channel pain onto Jewish targets is part of the racist experience Jews have endured for 2000 years

Antisemities tried to channel pain from Grenfell fire onto Jews

Antisemites tried to channel pain from the plague onto Jews"
1.26374e+18,"I m not asking you to drop behind enemy lines &amp; fight your way to Paris. I m not asking you to ration food. Or hide Jews, gays, or Catholics in your basement. 

I m asking you to cover your mouth &amp; not stand so close to others. It s embarrassing so many can t handle that shit."
1.27526e+18,@Inevitable_ET Jews are nowhere yet some how  China is everywhere  ?? Ha ha ha ha
1.27293e+18,"This is De Commie-O s New York. 

They close parks for the Jews but this is totally fine.

Cc @JFNYC1 @ReaganBattalion https://t.co/AaOEu0p4Br"
1.28855e+18,"Yes, us gays, blacks and Jews. Run in a tight circle. #splc"
1.29773e+18,"Oh Jemele, you ve said some ridiculous statements in your day, but comparing the US to a Socialist regime that killed millions of Jews all while invading all of Europe and trying to take over the world, has got to take the cake. Seriously does she think about what she says ever?"
1.28351e+18,"I respect @cthagod, but his comment that Nick Cannon s firing proves  Jews have the power  is off base. 

Did the hundreds of white people who have been fired over these past few months for disagreeing with the radical goals of black lives matter prove that we have the power?"
1.2773e+18,"Hi, 

Please endorse @Antone_MN. 

Signed, 

The pro-Israel Jews you mention in this tweet who are ALSO opposed to Ilhan Omar s hatred and targeting of Jewish communities. 

This shouldn t be a tough call either."
1.27291e+18,"RT @EddieZipperer: Meanwhile, a group of Orthodox Jews just had to cut the lock off their park in the same city."
1.30008e+18,"@GiladAtzmon  The road to a genuine revolution in Judaism   to making it humane, allowing Jews to understand their own past, thereby re-educating themselves out of its tyranny   lies through an unrelenting critique of the Jewish religion. 

Israel Shahak (1994)"
1.2998e+18,I suspect because they would be called out for anti-semitism. Yet Soros denied his Jewish blood and worked with Nazis to herd Jews and steal their items of wealth. Evil Evil powerful man.
1.28713e+18,@ZubyMusic Now some ppl thought they have a free pass to be openly racist against white ppl &amp; jews. These #NickCannon statements that white people were subhumans &amp; all the people cheering... One doesn t need to be a psychologist to see that this will create more racism. ????? https://t.co/c0YnSfEhZo
1.2904e+18,"I wrote about this racist backlash against left wing Jews of Color last year, a lot of time it includes harassing JOC specifically for engaging in Jewish life while denying we are Jews. Jewish publications should not be platforming this bigoted harassment

https://t.co/wgzLMZAURa"
1.26969e+18,"Jews don t have an army. 
Jews don t have a national language. 
Jews don t have a  country .
Jews don't have a 'culture'.

What joins us, binds us and makes us one is the Torah; our sacred religion.

Zionism is not Judaism! https://t.co/jK9XERju6n"
1.26174e+18,This is 1000% incorrect. Zionism is the belief that jews have a right to a safe home and self determination. Palestine actually has nothing to do with the definition of zionism at its core. Zionism is OUR word. Other people don t get to define it for us. Period https://t.co/FtcfK1wEIa
1.28918e+18,"To all the atheists, humanists, unbelievers, Muslims, Buddhists, Hindus, and Jews;
I share this because I love you.

 Neither is there Salvation in any other: 
for there is none other name under heaven given among men, whereby we must be saved. 
Acts 4:12 KJV

#JESUS SAVES"
